award_id,conference,award_year,paper_title,openalex_id,author_id,author_name,author_position,is_corresponding,career_age,pub_count_at_award,institutions,countries,match_route
305,UIST,2015,,https://openalex.org/W2176017127,https://openalex.org/A5087672786,Eduardo Velloso,2,False,5,186,Lancaster University,GB,SS→DOI→OA
306,UIST,2015,,https://openalex.org/W2271345687,https://openalex.org/A5089708930,Siemen Baader,3,False,0,3,Aarhus University,DK,SS→DOI→OA
311,CHI,2014,,https://openalex.org/W2137864660,https://openalex.org/A5077463393,Juan David Hincapié-Ramos,1,True,4,22,University of Manitoba,CA,SS→DOI→OA
311,CHI,2014,,https://openalex.org/W2137864660,https://openalex.org/A5075318331,Paymahn Moghadasian,3,False,2,3,University of Manitoba,CA,SS→DOI→OA
312,CHI,2014,,https://openalex.org/W2005511465,https://openalex.org/A5109928774,Heidi Selmer Nielsen,1,True,0,2,Aalborg University,DK,SS→title→OA
312,CHI,2014,,https://openalex.org/W2005511465,https://openalex.org/A5082667645,Marius Pallisgaard Olsen,2,False,0,5,Aalborg University,DK,SS→title→OA
315,CHI,2014,,https://openalex.org/W2094690640,https://openalex.org/A5002616622,Christian Weichel,1,True,4,16,Lancaster University,GB,SS→DOI→OA
316,CHI,2014,,https://openalex.org/W2155058526,https://openalex.org/A5051803370,Ryan Baldini,2,False,2,16,"University of California, Davis",US,GS→title→OA
317,CHI,2014,,https://openalex.org/W2125898659,https://openalex.org/A5029485566,Garnet Hertz,2,False,5,20,"University of California, Irvine",US,SS→DOI→OA
319,CHI,2014,,https://openalex.org/W2140006089,https://openalex.org/A5024501566,Jeffrey M. Rzeszotarski,1,True,4,44,Microsoft (United States); Carnegie Mellon University,US; US,SS→DOI→OA
322,CHI,2014,,https://openalex.org/W2047781873,https://openalex.org/A5000246567,Matthew L. Lee,1,True,0,2,Philips (United States); Philips (Finland),US; FI,SS→title→OA
327,CHI,2014,,https://openalex.org/W2106612861,https://openalex.org/A5036031138,Rayoung Yang,1,True,3,15,University of Michigan–Ann Arbor,US,SS→DOI→OA
328,CIKM,2014,,https://openalex.org/W2061985103,https://openalex.org/A5041066830,George D. Montañez,1,True,4,46,Carnegie Mellon University,US,SS→title→OA
331,FSE,2014,,https://openalex.org/W2158356994,https://openalex.org/A5027563965,Klaus-Benedikt Schultis,1,True,1,7,Siemens (Germany),DE,SS→DOI→OA
333,FSE,2014,,https://openalex.org/W2140609933,https://openalex.org/A5080221214,Miltiadis Allamanis,1,True,3,89,University of Edinburgh,GB,SS→title→OA
334,FSE,2014,,https://openalex.org/W2041235686,https://openalex.org/A5100621292,Mingxing Zhang,1,True,0,12,Tsinghua University,CN,SS→DOI→OA
336,FSE,2014,,https://openalex.org/W2135937266,https://openalex.org/A5082120000,Darioush Jalali,2,False,1,5,University of Washington,US,SS→DOI→OA
336,FSE,2014,,https://openalex.org/W2135937266,https://openalex.org/A5014292887,Laura Inozemtseva,3,False,2,11,University of Waterloo,CA,SS→DOI→OA
