conference,year,openalex_id,title,cited_by_count,source_id,source_name,is_award
CVPR,2012,https://openalex.org/W2155302366,A Quantitative Analysis of Current Practices in Optical Flow Estimation and the Principles Behind Them,626,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2012,https://openalex.org/W2130558599,Rotational Projection Statistics for 3D Local Surface Description and Object Recognition,600,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2012,https://openalex.org/W2070753207,"A Multi-View Embedding Space for Modeling Internet Images, Tags, and Their Semantics",574,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2012,https://openalex.org/W4248598408,Rotation Averaging,469,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2012,https://openalex.org/W1985436611,A Comprehensive Survey to Face Hallucination,352,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2012,https://openalex.org/W2016776918,Max-Margin Early Event Detectors,221,https://openalex.org/S25538012,International Journal of Computer Vision,0
SODA,2012,https://openalex.org/W2047281923,Linear-Time Approximation for Maximum Weight Matching,264,https://openalex.org/S118992489,Journal of the ACM,0
SODA,2012,https://openalex.org/W1945899805,Sparser Johnson-Lindenstrauss Transforms,257,https://openalex.org/S118992489,Journal of the ACM,0
SODA,2012,https://openalex.org/W2039592987,Multiway Spectral Partitioning and Higher-Order Cheeger Inequalities,183,https://openalex.org/S118992489,Journal of the ACM,0
SODA,2012,https://openalex.org/W2151320232,Privacy Aware Learning,178,https://openalex.org/S118992489,Journal of the ACM,0
SODA,2012,https://openalex.org/W2020154454,Constraint Satisfaction Problems Solvable by Local Consistency Methods,172,https://openalex.org/S118992489,Journal of the ACM,0
SODA,2012,https://openalex.org/W2034437384,Satisfiability Allows No Nontrivial Sparsification unless the Polynomial-Time Hierarchy Collapses,157,https://openalex.org/S118992489,Journal of the ACM,0
SODA,2012,https://openalex.org/W2083820240,Nonuniform ACC Circuit Lower Bounds,136,https://openalex.org/S118992489,Journal of the ACM,0
SODA,2012,https://openalex.org/W2143303446,Merge-and-Shrink Abstraction,84,https://openalex.org/S118992489,Journal of the ACM,0
SODA,2012,https://openalex.org/W1989966214,Communication Lower Bounds Using Directional Derivatives,52,https://openalex.org/S118992489,Journal of the ACM,0
SODA,2012,https://openalex.org/W1983764301,Ranking Functions for Linear-Constraint Loops,67,https://openalex.org/S118992489,Journal of the ACM,0
VLDB,2012,https://openalex.org/W2110676972,Event detection over twitter social media streams,261,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2012,https://openalex.org/W2022542865,Differentially private histogram publication,231,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2012,https://openalex.org/W2154138844,A survey of large-scale analytical query processing in MapReduce,219,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2012,https://openalex.org/W2085472312,Correlated network data publication via differential privacy,207,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2012,https://openalex.org/W2121041488,gStore: a graph-based SPARQL query engine,200,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2012,https://openalex.org/W1990588199,Personalized trajectory matching in spatial networks,175,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2012,https://openalex.org/W2023478510,Partitioning functions for stateful data parallelism in stream processing,113,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2012,https://openalex.org/W2171450492,Large-scale linked data integration using probabilistic reasoning and crowdsourcing,84,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2012,https://openalex.org/W2024958874,Query reverse engineering,77,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2012,https://openalex.org/W2002315713,YmalDB: exploring relational databases via result-driven recommendations,53,https://openalex.org/S78926909,The VLDB Journal,0
AAAI,2011,https://openalex.org/W2236233024,Understanding Natural Language Commands for Robotic Navigation and Mobile Manipulation,662,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2118781169,Learning to Interpret Natural Language Navigation Instructions from Observations,464,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2051549110,Large Scale Spectral Clustering with Landmark-Based Representation,389,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2280985394,Heterogeneous Transfer Learning for Image Classification,380,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W135651235,Online Graph Pruning for Pathfinding On Grid Maps,366,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W137627111,Simulated Annealing Based Influence Maximization in Social Networks,284,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2106261932,Value Function Approximation in Reinforcement Learning Using the Fourier Basis,278,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2233746965,Can Collective Sentiment Expressed on Twitter Predict Political Elections?,196,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2167246044,Efficient Energy-Optimal Routing for Electric Vehicles,173,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W256266297,The Stock Sonar — Sentiment Analysis of Stocks Based on a Hybrid Approach,152,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2236233024,Understanding Natural Language Commands for Robotic Navigation and Mobile Manipulation,662,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2118781169,Learning to Interpret Natural Language Navigation Instructions from Observations,464,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2051549110,Large Scale Spectral Clustering with Landmark-Based Representation,389,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2280985394,Heterogeneous Transfer Learning for Image Classification,380,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W135651235,Online Graph Pruning for Pathfinding On Grid Maps,366,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W137627111,Simulated Annealing Based Influence Maximization in Social Networks,284,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2106261932,Value Function Approximation in Reinforcement Learning Using the Fourier Basis,278,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2233746965,Can Collective Sentiment Expressed on Twitter Predict Political Elections?,196,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W2167246044,Efficient Energy-Optimal Routing for Electric Vehicles,173,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2011,https://openalex.org/W256266297,The Stock Sonar — Sentiment Analysis of Stocks Based on a Hybrid Approach,152,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
CHI,2011,https://openalex.org/W1487479400,Permutation distribution clustering and structural equation model trees,29,https://openalex.org/S4377196383,Publications of the UdS (Saarland University),0
CHI,2011,https://openalex.org/W1608231251,High order boundary element methods,11,https://openalex.org/S4377196383,Publications of the UdS (Saarland University),0
CHI,2011,https://openalex.org/W1958298077,The SEMAINE API : a component integration framework for a naturally interacting and emotionally competent embodied conversational agent,9,https://openalex.org/S4377196383,Publications of the UdS (Saarland University),0
CHI,2011,https://openalex.org/W1551838092,Sensor- und geräteunabhängige Kalibrierung elektromagnetischer zerstörungsfreier Prüfverfahren zur praxisorientierten Werkstoffcharakterisierung,7,https://openalex.org/S4377196383,Publications of the UdS (Saarland University),0
CHI,2011,https://openalex.org/W1508585032,"Kompressible, viskoelastische Werkstoffe : Experimente, Modellierung und FE-Umsetzung",5,https://openalex.org/S4377196383,Publications of the UdS (Saarland University),0
CHI,2011,https://openalex.org/W1573911295,Assertion level proof planning with compiled strategies,5,https://openalex.org/S4377196383,Publications of the UdS (Saarland University),0
CHI,2011,https://openalex.org/W2170124464,Polynomially solvable cases of hypergraph transversal and related problems,5,https://openalex.org/S4377196383,Publications of the UdS (Saarland University),0
CHI,2011,https://openalex.org/W622973652,Symbolic representations in WCET analysis,5,https://openalex.org/S4377196383,Publications of the UdS (Saarland University),0
CHI,2011,https://openalex.org/W96338551,Charakterisierung der mechanischen Grenzschicht in Polymer-Metall-Klebungen,4,https://openalex.org/S4377196383,Publications of the UdS (Saarland University),0
CHI,2011,https://openalex.org/W1497305508,Pattern formation on Si surfaces by low-energy ion beam erosion,3,https://openalex.org/S4377196383,Publications of the UdS (Saarland University),0
CVPR,2011,https://openalex.org/W1982063824,The tail at scale,1670,https://openalex.org/S103482838,Communications of the ACM,0
CVPR,2011,https://openalex.org/W2031998113,Techniques and applications for sentiment analysis,1480,https://openalex.org/S103482838,Communications of the ACM,0
CVPR,2011,https://openalex.org/W3121961986,Data science and prediction,807,https://openalex.org/S103482838,Communications of the ACM,0
CVPR,2011,https://openalex.org/W2095932468,Discrimination in online ad delivery,740,https://openalex.org/S103482838,Communications of the ACM,0
CVPR,2011,https://openalex.org/W2107147876,Symbolic execution for software testing,732,https://openalex.org/S103482838,Communications of the ACM,0
CVPR,2011,https://openalex.org/W2028926203,Software-defined networking,598,https://openalex.org/S103482838,Communications of the ACM,0
CVPR,2011,https://openalex.org/W1970124762,From MOOCs to SPOCs,340,https://openalex.org/S103482838,Communications of the ACM,0
CVPR,2011,https://openalex.org/W1964717191,Human mobility characterization from cellular network data,309,https://openalex.org/S103482838,Communications of the ACM,0
CVPR,2011,https://openalex.org/W2341057945,Evolutionary robotics,236,https://openalex.org/S103482838,Communications of the ACM,0
CVPR,2011,https://openalex.org/W2048763066,Reflections on Stanford's MOOCs,210,https://openalex.org/S103482838,Communications of the ACM,0
IJCAI,2011,https://openalex.org/W1594344279,Regression Conformal Prediction with Nearest Neighbours,146,https://openalex.org/S139930977,Journal of Artificial Intelligence Research,0
IJCAI,2011,https://openalex.org/W2126879264,"Stackelberg vs. Nash in Security Games: An Extended Investigation of Interchangeability, Equivalence, and Uniqueness",136,https://openalex.org/S139930977,Journal of Artificial Intelligence Research,0
IJCAI,2011,https://openalex.org/W2123942784,Multimode Control Attacks on Elections,113,https://openalex.org/S139930977,Journal of Artificial Intelligence Research,0
IJCAI,2011,https://openalex.org/W2156676156,Efficient Planning under Uncertainty with Macro-actions,77,https://openalex.org/S139930977,Journal of Artificial Intelligence Research,0
IJCAI,2011,https://openalex.org/W2131455536,Clause-Learning Algorithms with Many Restarts and Bounded-Width Resolution,75,https://openalex.org/S139930977,Journal of Artificial Intelligence Research,0
IJCAI,2011,https://openalex.org/W3022747650,Efficient Multi-Start Strategies for Local Search Algorithms,67,https://openalex.org/S139930977,Journal of Artificial Intelligence Research,0
IJCAI,2011,https://openalex.org/W2105474401,On the Intertranslatability of Argumentation Semantics,56,https://openalex.org/S139930977,Journal of Artificial Intelligence Research,0
IJCAI,2011,https://openalex.org/W1517508454,A Probabilistic Framework for Learning Kinematic Models of Articulated Objects,93,https://openalex.org/S139930977,Journal of Artificial Intelligence Research,0
IJCAI,2011,https://openalex.org/W2116274133,Automated Search for Impossibility Theorems in Social Choice Theory: Ranking Sets of Objects,69,https://openalex.org/S139930977,Journal of Artificial Intelligence Research,0
IJCAI,2011,https://openalex.org/W1886279298,Analyzing Search Topology Without Running Any Search: On the Connection Between Causal Graphs and h+,60,https://openalex.org/S139930977,Journal of Artificial Intelligence Research,0
IJCAI,2011,https://openalex.org/W2157878177,Evidence for a mass dependent forward-backward asymmetry in top quark pair production,348,https://openalex.org/S4306400662,Research Explorer (The University of Manchester),0
IJCAI,2011,https://openalex.org/W82678004,Women in the Boardroom: A Global Perspective?,191,https://openalex.org/S4306400662,Research Explorer (The University of Manchester),0
IJCAI,2011,https://openalex.org/W2115701628,Value-Driven Design,179,https://openalex.org/S4306400662,Research Explorer (The University of Manchester),0
IJCAI,2011,https://openalex.org/W431875102,Hybrid Forms of Peace: From Everyday Agency to Post-Liberalism,160,https://openalex.org/S4306400662,Research Explorer (The University of Manchester),0
IJCAI,2011,https://openalex.org/W2146304708,"Capital Regulation, Monetary Policy and Financial Stability",137,https://openalex.org/S4306400662,Research Explorer (The University of Manchester),0
IJCAI,2011,https://openalex.org/W629867859,Russia's Own Orient: The Politics of Identity and Oriental Studies in the Late Imperial and Early Soviet Periods,128,https://openalex.org/S4306400662,Research Explorer (The University of Manchester),0
IJCAI,2011,https://openalex.org/W253582415,Collaboration in the New Life Sciences,114,https://openalex.org/S4306400662,Research Explorer (The University of Manchester),0
IJCAI,2011,https://openalex.org/W364634732,Why Be Happy When You Could Be Normal,110,https://openalex.org/S4306400662,Research Explorer (The University of Manchester),0
IJCAI,2011,https://openalex.org/W2170436324,OQuaRE: A SQuaRE-based Approach for Evaluating the Quality of Ontologies,104,https://openalex.org/S4306400662,Research Explorer (The University of Manchester),0
IJCAI,2011,https://openalex.org/W2082796634,Contribution to Interface: Self-made cities: ordinary informality?,101,https://openalex.org/S4306400662,Research Explorer (The University of Manchester),0
SODA,2011,https://openalex.org/W2132032691,Optimal Bounds for Johnson-Lindenstrauss Transforms and Streaming Problems with Subconstant Error,114,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2011,https://openalex.org/W1981591809,Finding small separators in linear time via treewidth reduction,113,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2011,https://openalex.org/W2126211987,On the Complexity of Approximating a Nash Equilibrium,86,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2011,https://openalex.org/W2036190740,Submodular secretary problem and extensions,84,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2011,https://openalex.org/W2129029222,Persistent Predecessor Search and Orthogonal Point Location on the Word RAM,54,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2011,https://openalex.org/W1963633992,Replacement Paths and Distance Sensitivity Oracles via Fast Matrix Multiplication,48,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2011,https://openalex.org/W2035767178,Improved Deterministic Algorithms for Decremental Reachability and Strongly Connected Components,47,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2011,https://openalex.org/W2140687800,Optimal Pattern Matching in LZW Compressed Strings,39,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2011,https://openalex.org/W2950424720,Delays Induce an Exponential Memory Gap for Rendezvous in Trees,37,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2011,https://openalex.org/W2083458896,Bin Packing via Discrepancy of Permutations,32,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
VLDB,2011,https://openalex.org/W2151251992,SCOPE: parallel databases meet MapReduce,149,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2011,https://openalex.org/W2139205321,The HaLoop approach to large-scale iterative data analysis,138,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2011,https://openalex.org/W2071898519,A framework for efficient spatial web object retrieval,133,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2011,https://openalex.org/W2040811166,Automating the database schema evolution process,118,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2011,https://openalex.org/W2158138755,gbase: an efficient analysis platform for large graphs,69,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2011,https://openalex.org/W2114541504,"OXPath: A language for scalable data extraction, automation, and crawling on the deep web",73,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2011,https://openalex.org/W2142126162,The exact distance to destination in undirected world,69,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2011,https://openalex.org/W2129088288,Modeling the execution semantics of stream processing engines with SECRET,54,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2011,https://openalex.org/W2119441285,"Similarity queries: their conceptual evaluation, transformations, and processing",49,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2011,https://openalex.org/W2085799322,Pattern discovery in data streams under the time warping distance,46,https://openalex.org/S78926909,The VLDB Journal,0
AAAI,2010,https://openalex.org/W1512387364,Toward an Architecture for Never-Ending Language Learning,1973,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2010,https://openalex.org/W1499669280,Relative Entropy Policy Search,473,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2010,https://openalex.org/W1502375784,Transfer Learning in Collaborative Filtering for Sparsity Reduction,381,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2010,https://openalex.org/W1551562380,Finding Optimal Solutions to Cooperative Pathfinding Problems,356,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2010,https://openalex.org/W2117587045,Collaborative Filtering Meets Mobile Recommendation: A User-Centered Approach,327,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2010,https://openalex.org/W1606056663,Ad Hoc Autonomous Agent Teams: Collaboration without Pre-Coordination,318,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2010,https://openalex.org/W1572384134,Probabilistic Plan Recognition Using Off-the-Shelf Classical Planners,282,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2010,https://openalex.org/W1607408214,Efficient Spectral Feature Selection with Minimum Redundancy,280,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2010,https://openalex.org/W1536516100,Sentiment Analysis with Global Topics and Local Dependency,248,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2010,https://openalex.org/W2140335411,Multi-Label Learning with Weak Label,200,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
OSDI,2010,https://openalex.org/W1963971515,TaintDroid: an information-flow tracking system for realtime privacy monitoring on smartphones,2280,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W2798915702,Onix: a distributed control platform for large-scale production networks,1219,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W2110104287,Reining in the outliers in map-reduce clusters using Mantri,650,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W1510496002,Availability in globally distributed storage systems,556,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W1236737278,Finding a needle in Haystack: facebook's photo storage,430,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W1845494277,Large-scale incremental processing using distributed transactions and notifications,412,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W1938553034,An analysis of Linux scalability to many cores,342,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W200298483,"Piccolo: building fast, distributed programs with partitioned tables",268,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W2143677609,FlexSC: flexible system call scheduling with exception-less system calls,227,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W15308973,SPORC: group collaboration using untrusted cloud resources,224,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W1963971515,TaintDroid: an information-flow tracking system for realtime privacy monitoring on smartphones,2280,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W2798915702,Onix: a distributed control platform for large-scale production networks,1219,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W2110104287,Reining in the outliers in map-reduce clusters using Mantri,650,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W1510496002,Availability in globally distributed storage systems,556,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W1236737278,Finding a needle in Haystack: facebook's photo storage,430,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W1845494277,Large-scale incremental processing using distributed transactions and notifications,412,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W1938553034,An analysis of Linux scalability to many cores,342,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W200298483,"Piccolo: building fast, distributed programs with partitioned tables",268,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W2143677609,FlexSC: flexible system call scheduling with exception-less system calls,227,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2010,https://openalex.org/W15308973,SPORC: group collaboration using untrusted cloud resources,224,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
VLDB,2010,https://openalex.org/W2152204876,Unveiling the complexity of human mobility by querying and mining massive trajectory data,282,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2010,https://openalex.org/W2003500686,Secure multidimensional range queries over outsourced data,226,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2010,https://openalex.org/W2134268609,Clustering and aggregating clues of trajectories for mining trajectory patterns and routes,179,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2010,https://openalex.org/W2165011274,Sorting networks on FPGAs,164,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2010,https://openalex.org/W2050682716,A survey of skyline processing in highly distributed environments,127,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2010,https://openalex.org/W2142410337,Continuous reverse k nearest neighbors queries in Euclidean space and in spatial networks,95,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2010,https://openalex.org/W2172197636,Scalability of write-ahead logging on multicore and multisocket hardware,56,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2010,https://openalex.org/W1979578660,CLARO: modeling and processing uncertain data streams,47,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2010,https://openalex.org/W2088443111,GRAIL: a scalable index for reachability queries in very large graphs,88,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2010,https://openalex.org/W2084061469,Indexing in-network trajectory flows,62,https://openalex.org/S78926909,The VLDB Journal,0
CHI,2009,https://openalex.org/W137987617,Reduction of Sodium and Fat Levels in Natural and Processed Cheese Scientific and Technological Aspects,100,https://openalex.org/S4377196327,Digital Commons - USU (Utah State University),0
CHI,2009,https://openalex.org/W2184125496,Development of a Community Hydrologic Information System,76,https://openalex.org/S4377196327,Digital Commons - USU (Utah State University),0
CHI,2009,https://openalex.org/W2158845224,Deer guards and Bump Gates for Excluding White-Tailed Deer from Fenced Resources,46,https://openalex.org/S4377196327,Digital Commons - USU (Utah State University),0
CHI,2009,https://openalex.org/W1587590814,The End of the Internet: A Folk Response to the Provision of Infinite Choice,44,https://openalex.org/S4377196327,Digital Commons - USU (Utah State University),0
CHI,2009,https://openalex.org/W2940446614,House Cats as Predators in the Australian Environment: Impacts and Management,72,https://openalex.org/S4377196327,Digital Commons - USU (Utah State University),0
CHI,2009,https://openalex.org/W2979093680,"Coexisting with Cougars: Public Perceptions, Attitudes, and Awareness of Cougars on the Urban-Rural Fringe of Calgary, Alberta, Canada",61,https://openalex.org/S4377196327,Digital Commons - USU (Utah State University),0
CHI,2009,https://openalex.org/W761439819,Professional Development for Teachers of Engineering: Research and Related Activities,50,https://openalex.org/S4377196327,Digital Commons - USU (Utah State University),0
CHI,2009,https://openalex.org/W2108821028,Estimating Deer Abundance in Suburban Areas with Infrared-Triggered Cameras,46,https://openalex.org/S4377196327,Digital Commons - USU (Utah State University),0
CHI,2009,https://openalex.org/W419988246,Benefits of Multi-Paddock Grazing Management on Rangelands: Limitations of Experimental Grazing Research and Knowledge Gaps,46,https://openalex.org/S4377196327,Digital Commons - USU (Utah State University),0
CHI,2009,https://openalex.org/W138961324,Monograph of Artemisia Subgenus Tridentatae (Asteraceae-Anthemideae),39,https://openalex.org/S4377196327,Digital Commons - USU (Utah State University),0
CVPR,2009,https://openalex.org/W2108598243,ImageNet: A large-scale hierarchical image database,60257,https://openalex.org/S4363607795,2009 IEEE Conference on Computer Vision and Pattern Recognition,0
CVPR,2009,https://openalex.org/W2100470808,Frequency-tuned salient region detection,4152,https://openalex.org/S4363607795,2009 IEEE Conference on Computer Vision and Pattern Recognition,0
CVPR,2009,https://openalex.org/W4239072543,ImageNet: A large-scale hierarchical image database,2917,https://openalex.org/S4363607795,2009 IEEE Conference on Computer Vision and Pattern Recognition,0
CVPR,2009,https://openalex.org/W2097018403,Linear spatial pyramid matching using sparse coding for image classification,2869,https://openalex.org/S4363607795,2009 IEEE Conference on Computer Vision and Pattern Recognition,0
CVPR,2009,https://openalex.org/W2098411764,Describing objects by their attributes,1916,https://openalex.org/S4363607795,2009 IEEE Conference on Computer Vision and Pattern Recognition,0
CVPR,2009,https://openalex.org/W2167089254,Visual tracking with online Multiple Instance Learning,1802,https://openalex.org/S4363607795,2009 IEEE Conference on Computer Vision and Pattern Recognition,0
CVPR,2009,https://openalex.org/W2164489414,Abnormal crowd behavior detection using social force model,1662,https://openalex.org/S4363607795,2009 IEEE Conference on Computer Vision and Pattern Recognition,0
CVPR,2009,https://openalex.org/W2134270519,Learning to detect unseen object classes by between-class attribute transfer,1642,https://openalex.org/S4363607795,2009 IEEE Conference on Computer Vision and Pattern Recognition,0
CVPR,2009,https://openalex.org/W3143107425,Learning to detect unseen object classes by between-class attribute transfer,1600,https://openalex.org/S4363607795,2009 IEEE Conference on Computer Vision and Pattern Recognition,0
CVPR,2009,https://openalex.org/W2152161678,Recognizing indoor scenes,1482,https://openalex.org/S4363607795,2009 IEEE Conference on Computer Vision and Pattern Recognition,0
IJCAI,2009,https://openalex.org/W3124435411,Stock market liquidity and firm value,689,https://openalex.org/S4306402636,Oxford University Research Archive (ORA) (University of Oxford),0
IJCAI,2009,https://openalex.org/W2127031179,"Team Familiarity, Role Experience, and Performance: Evidence from Indian Software Services",470,https://openalex.org/S4306402636,Oxford University Research Archive (ORA) (University of Oxford),0
IJCAI,2009,https://openalex.org/W3104433300,On the utility of graphics cards to perform massively parallel\nsimulation with advanced Monte Carlo methods.,251,https://openalex.org/S4306402636,Oxford University Research Archive (ORA) (University of Oxford),0
IJCAI,2009,https://openalex.org/W1946168677,"Structural Time Series Analyser, Modeller and Predictor: STAMP 8.2.",195,https://openalex.org/S4306402636,Oxford University Research Archive (ORA) (University of Oxford),0
IJCAI,2009,https://openalex.org/W1205510038,The Russo-Ukrainian gas dispute of January 2009: a comprehensive assessment,179,https://openalex.org/S4306402636,Oxford University Research Archive (ORA) (University of Oxford),0
IJCAI,2009,https://openalex.org/W3105859499,Landau-De Gennes theory of nematic liquid\ncrystals: the Oseen-Frank limit and beyond,164,https://openalex.org/S4306402636,Oxford University Research Archive (ORA) (University of Oxford),0
IJCAI,2009,https://openalex.org/W2184220696,Psychometric characteristics of cognitive development and achievement instruments in Round 2 of Young Lives,141,https://openalex.org/S4306402636,Oxford University Research Archive (ORA) (University of Oxford),0
IJCAI,2009,https://openalex.org/W3099005193,Tracking GhostNet: investigating a cyber espionage network,138,https://openalex.org/S4306402636,Oxford University Research Archive (ORA) (University of Oxford),0
IJCAI,2009,https://openalex.org/W2902430494,The rise of social media and its impact on mainstream journalism,132,https://openalex.org/S4306402636,Oxford University Research Archive (ORA) (University of Oxford),0
