paper_openalex_id,paper_title,conference,award_year,author_id,author_name,author_position,first_pub_year,works_count,cited_by_count,h_index,i10_index,career_age_at_award,career_stage
https://openalex.org/W2591131751,Designing Gamified Applications that Make Safe Driving More Engaging,CHI,2017,https://openalex.org/A5024222363,Daniel Johnson,last,1957.0,367.0,10749.0,49.0,139.0,60.0,Senior
https://openalex.org/W2611348597,Illumination Aesthetics: Light as a Creative Material within Computational Design,CHI,2017,https://openalex.org/A5015509678,César Torres,first,2011.0,38.0,618.0,14.0,15.0,6.0,Senior
https://openalex.org/W2611348597,Illumination Aesthetics: Light as a Creative Material within Computational Design,CHI,2017,https://openalex.org/A5056690614,Jasper Tran O'Leary,middle,2005.0,18.0,433.0,11.0,11.0,12.0,Senior
https://openalex.org/W2611348597,Illumination Aesthetics: Light as a Creative Material within Computational Design,CHI,2017,https://openalex.org/A5011095433,Molly Jane Nicholas,middle,2006.0,19.0,339.0,12.0,12.0,11.0,Senior
https://openalex.org/W2611348597,Illumination Aesthetics: Light as a Creative Material within Computational Design,CHI,2017,https://openalex.org/A5061784816,Eric Paulos,last,1993.0,156.0,6497.0,45.0,105.0,24.0,Senior
https://openalex.org/W2767327746,Empowered participation: How Citizens Use Technology in Local Governance,CHI,2017,https://openalex.org/A5060951383,Kawaljeet Kaur Kapoor,first,1988.0,60.0,4415.0,25.0,32.0,29.0,Senior
https://openalex.org/W2767327746,Empowered participation: How Citizens Use Technology in Local Governance,CHI,2017,https://openalex.org/A5008267619,Kuttimani Tamilmani,middle,2014.0,24.0,8802.0,18.0,20.0,3.0,Junior
https://openalex.org/W2767327746,Empowered participation: How Citizens Use Technology in Local Governance,CHI,2017,https://openalex.org/A5034248834,Nripendra P. Rana,middle,2001.0,421.0,46459.0,94.0,285.0,16.0,Senior
https://openalex.org/W2767327746,Empowered participation: How Citizens Use Technology in Local Governance,CHI,2017,https://openalex.org/A5108664356,Pushp P. Patil,middle,2017.0,15.0,3096.0,11.0,12.0,0.0,Junior
https://openalex.org/W2767327746,Empowered participation: How Citizens Use Technology in Local Governance,CHI,2017,https://openalex.org/A5048622877,Yogesh K. Dwivedi,middle,1970.0,947.0,93294.0,151.0,607.0,47.0,Senior
https://openalex.org/W2767327746,Empowered participation: How Citizens Use Technology in Local Governance,CHI,2017,https://openalex.org/A5007151045,Sridhar Nerur,last,1995.0,96.0,6098.0,22.0,30.0,22.0,Senior
https://openalex.org/W2778244123,Stories from Survivors: Privacy & Security Practices when Coping with Intimate Partner Abuse,CHI,2017,https://openalex.org/A5074224778,Camille Cobb,first,2012.0,26.0,462.0,11.0,12.0,5.0,Junior
https://openalex.org/W2778244123,Stories from Survivors: Privacy & Security Practices when Coping with Intimate Partner Abuse,CHI,2017,https://openalex.org/A5031825409,Samuel Sudar,middle,2012.0,13.0,191.0,6.0,6.0,5.0,Junior
https://openalex.org/W2778244123,Stories from Survivors: Privacy & Security Practices when Coping with Intimate Partner Abuse,CHI,2017,https://openalex.org/A5014963962,Nicholas Reiter,middle,,,,,,,
https://openalex.org/W2778244123,Stories from Survivors: Privacy & Security Practices when Coping with Intimate Partner Abuse,CHI,2017,https://openalex.org/A5076685799,Richard Anderson,middle,1898.0,245.0,6546.0,45.0,125.0,119.0,Senior
https://openalex.org/W2778244123,Stories from Survivors: Privacy & Security Practices when Coping with Intimate Partner Abuse,CHI,2017,https://openalex.org/A5058923617,Franziska Roesner,middle,2007.0,139.0,7446.0,35.0,69.0,10.0,Senior
https://openalex.org/W2778244123,Stories from Survivors: Privacy & Security Practices when Coping with Intimate Partner Abuse,CHI,2017,https://openalex.org/A5026130910,Tadayoshi Kohno,last,1995.0,309.0,20462.0,66.0,155.0,22.0,Senior
https://openalex.org/W2611579020,ShareVR: Enabling Co-Located Experiences for Virtual Reality between HMD and Non-HMD Users,CHI,2017,https://openalex.org/A5024399465,Jan Gugenheimer,first,2013.0,105.0,3211.0,31.0,60.0,4.0,Junior
https://openalex.org/W2611579020,ShareVR: Enabling Co-Located Experiences for Virtual Reality between HMD and Non-HMD Users,CHI,2017,https://openalex.org/A5016957812,Evgeny Stemasov,middle,2017.0,22.0,649.0,12.0,13.0,0.0,Junior
https://openalex.org/W2611579020,ShareVR: Enabling Co-Located Experiences for Virtual Reality between HMD and Non-HMD Users,CHI,2017,https://openalex.org/A5033203092,Julian Frommel,middle,2014.0,88.0,1949.0,24.0,46.0,3.0,Junior
https://openalex.org/W2611579020,ShareVR: Enabling Co-Located Experiences for Virtual Reality between HMD and Non-HMD Users,CHI,2017,https://openalex.org/A5089009282,Enrico Rukzio,last,2003.0,362.0,7800.0,48.0,172.0,14.0,Senior
https://openalex.org/W2610339637,Examining Menstrual Tracking to Inform the Design of Personal Informatics Tools,CHI,2017,https://openalex.org/A5088906729,Daniel A. Epstein,first,1998.0,131.0,4037.0,28.0,57.0,19.0,Senior
https://openalex.org/W2610339637,Examining Menstrual Tracking to Inform the Design of Personal Informatics Tools,CHI,2017,https://openalex.org/A5010812538,Nicole B. Lee,middle,2010.0,5.0,1276.0,4.0,4.0,7.0,Senior
https://openalex.org/W2610339637,Examining Menstrual Tracking to Inform the Design of Personal Informatics Tools,CHI,2017,https://openalex.org/A5078108366,Jennifer Kang,middle,1983.0,51.0,817.0,12.0,14.0,34.0,Senior
https://openalex.org/W2610339637,Examining Menstrual Tracking to Inform the Design of Personal Informatics Tools,CHI,2017,https://openalex.org/A5015415555,Elena Agapie,middle,2007.0,40.0,1097.0,16.0,18.0,10.0,Senior
https://openalex.org/W2610339637,Examining Menstrual Tracking to Inform the Design of Personal Informatics Tools,CHI,2017,https://openalex.org/A5063071548,Jessica Schroeder,middle,1992.0,52.0,5273.0,21.0,29.0,25.0,Senior
https://openalex.org/W2610339637,Examining Menstrual Tracking to Inform the Design of Personal Informatics Tools,CHI,2017,https://openalex.org/A5113651203,Laura R. Pina,middle,2009.0,28.0,1791.0,19.0,22.0,8.0,Senior
https://openalex.org/W2610339637,Examining Menstrual Tracking to Inform the Design of Personal Informatics Tools,CHI,2017,https://openalex.org/A5066568444,James Fogarty,middle,1971.0,178.0,8858.0,53.0,101.0,46.0,Senior
https://openalex.org/W2610339637,Examining Menstrual Tracking to Inform the Design of Personal Informatics Tools,CHI,2017,https://openalex.org/A5066304043,Julie A. Kientz,middle,2003.0,231.0,11700.0,56.0,126.0,14.0,Senior
https://openalex.org/W2610339637,Examining Menstrual Tracking to Inform the Design of Personal Informatics Tools,CHI,2017,https://openalex.org/A5068504623,Sean A. Munson,last,2000.0,226.0,10570.0,52.0,128.0,17.0,Senior
https://openalex.org/W2611586694,Explaining the Gap: Visualizing One's Predictions Improves Recall and Comprehension of Data,CHI,2017,https://openalex.org/A5084668442,Yea‐Seul Kim,first,1997.0,87.0,1444.0,22.0,36.0,20.0,Senior
https://openalex.org/W2611586694,Explaining the Gap: Visualizing One's Predictions Improves Recall and Comprehension of Data,CHI,2017,https://openalex.org/A5076852435,Katharina Reinecke,middle,2007.0,127.0,3669.0,28.0,62.0,10.0,Senior
https://openalex.org/W2611586694,Explaining the Gap: Visualizing One's Predictions Improves Recall and Comprehension of Data,CHI,2017,https://openalex.org/A5068008545,Jessica Hullman,last,1800.0,159.0,4871.0,32.0,65.0,217.0,Senior
https://openalex.org/W2611667142,mHealth for Maternal Mental Health: Everyday Wisdom in Ethical Design,CHI,2017,https://openalex.org/A5005459236,Marguerite Barry,first,1962.0,46.0,567.0,11.0,14.0,55.0,Senior
https://openalex.org/W2611667142,mHealth for Maternal Mental Health: Everyday Wisdom in Ethical Design,CHI,2017,https://openalex.org/A5059134273,Kevin Doherty,middle,1990.0,82.0,2582.0,23.0,27.0,27.0,Senior
https://openalex.org/W2611667142,mHealth for Maternal Mental Health: Everyday Wisdom in Ethical Design,CHI,2017,https://openalex.org/A5056738154,José S Marcano Belisario,middle,2012.0,29.0,2023.0,17.0,18.0,5.0,Junior
https://openalex.org/W2611667142,mHealth for Maternal Mental Health: Everyday Wisdom in Ethical Design,CHI,2017,https://openalex.org/A5061312708,Josip Car,middle,1975.0,623.0,80404.0,100.0,355.0,42.0,Senior
https://openalex.org/W2611667142,mHealth for Maternal Mental Health: Everyday Wisdom in Ethical Design,CHI,2017,https://openalex.org/A5049999565,Cecily Morrison,middle,1996.0,137.0,2663.0,27.0,47.0,21.0,Senior
https://openalex.org/W2611667142,mHealth for Maternal Mental Health: Everyday Wisdom in Ethical Design,CHI,2017,https://openalex.org/A5072415254,Gavin Doherty,last,1997.0,199.0,6655.0,43.0,92.0,20.0,Senior
https://openalex.org/W2610215278,A Critical Lens on Dementia and Design in HCI,CHI,2017,https://openalex.org/A5014790341,Amanda Lazar,first,1973.0,115.0,4583.0,37.0,66.0,44.0,Senior
https://openalex.org/W2610215278,A Critical Lens on Dementia and Design in HCI,CHI,2017,https://openalex.org/A5091847639,Caroline Edasis,middle,2016.0,5.0,497.0,5.0,5.0,1.0,Junior
https://openalex.org/W2610215278,A Critical Lens on Dementia and Design in HCI,CHI,2017,https://openalex.org/A5066173469,Anne Marie Piper,last,1961.0,173.0,8190.0,50.0,117.0,56.0,Senior
https://openalex.org/W2611474773,What Is Interaction?,CHI,2017,https://openalex.org/A5015615908,Kasper Hornbæk,first,1999.0,313.0,12898.0,56.0,158.0,18.0,Senior
https://openalex.org/W2611474773,What Is Interaction?,CHI,2017,https://openalex.org/A5003084232,Antti Oulasvirta,last,2002.0,439.0,14838.0,65.0,197.0,15.0,Senior
https://openalex.org/W2610874624,BIGnav: Bayesian Information Gain for Guiding Multiscale Navigation,CHI,2017,https://openalex.org/A5101846243,Wanyu Liu,first,1997.0,109.0,1262.0,18.0,34.0,20.0,Senior
https://openalex.org/W2610874624,BIGnav: Bayesian Information Gain for Guiding Multiscale Navigation,CHI,2017,https://openalex.org/A5038365039,Rafael Lucas d'Oliveira,middle,2017.0,2.0,75.0,1.0,1.0,0.0,Junior
https://openalex.org/W2610874624,BIGnav: Bayesian Information Gain for Guiding Multiscale Navigation,CHI,2017,https://openalex.org/A5069093421,Michel Beaudouin-Lafon,middle,1985.0,219.0,7497.0,40.0,110.0,32.0,Senior
https://openalex.org/W2610874624,BIGnav: Bayesian Information Gain for Guiding Multiscale Navigation,CHI,2017,https://openalex.org/A5079964478,Olivier Rioul,last,1987.0,292.0,5957.0,27.0,57.0,30.0,Senior
https://openalex.org/W2611632447,Modelling Learning of New Keyboard Layouts,CHI,2017,https://openalex.org/A5085770104,Jussi Jokinen,first,2009.0,97.0,1661.0,21.0,36.0,8.0,Senior
https://openalex.org/W2611632447,Modelling Learning of New Keyboard Layouts,CHI,2017,https://openalex.org/A5003319719,Sayan Sarcar,middle,2010.0,58.0,762.0,14.0,26.0,7.0,Senior
https://openalex.org/W2611632447,Modelling Learning of New Keyboard Layouts,CHI,2017,https://openalex.org/A5003084232,Antti Oulasvirta,middle,2002.0,439.0,14838.0,65.0,197.0,15.0,Senior
https://openalex.org/W2611632447,Modelling Learning of New Keyboard Layouts,CHI,2017,https://openalex.org/A5082598678,Chaklam Silpasuwanchai,middle,2014.0,55.0,715.0,13.0,16.0,3.0,Junior
https://openalex.org/W2611632447,Modelling Learning of New Keyboard Layouts,CHI,2017,https://openalex.org/A5109299988,Zhenxin Wang,middle,1991.0,457.0,14952.0,61.0,253.0,26.0,Senior
https://openalex.org/W2611632447,Modelling Learning of New Keyboard Layouts,CHI,2017,https://openalex.org/A5027222692,Xiangshi Ren,last,1993.0,220.0,2960.0,31.0,67.0,24.0,Senior
https://openalex.org/W2610281177,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,CHI,2017,https://openalex.org/A5048264180,Melissa Valentine,first,2008.0,72.0,3857.0,19.0,27.0,9.0,Senior
https://openalex.org/W2610281177,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,CHI,2017,https://openalex.org/A5080179499,Daniela Retelny,middle,2010.0,10.0,811.0,9.0,9.0,7.0,Senior
https://openalex.org/W2610281177,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,CHI,2017,https://openalex.org/A5062258537,Alexandra To,middle,2014.0,50.0,1495.0,16.0,20.0,3.0,Junior
https://openalex.org/W2610281177,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,CHI,2017,https://openalex.org/A5037671485,Negar Rahmati,middle,2014.0,8.0,550.0,5.0,4.0,3.0,Junior
https://openalex.org/W2610281177,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,CHI,2017,https://openalex.org/A5030125352,Tulsee Doshi,middle,2013.0,15.0,2255.0,9.0,9.0,4.0,Junior
https://openalex.org/W2610281177,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,CHI,2017,https://openalex.org/A5076189854,Michael S. Bernstein,last,1980.0,285.0,65990.0,66.0,166.0,37.0,Senior
https://openalex.org/W2610874523,Reflective Practicum: A Framework of Sensitising Concepts to Design for Transformative Reflection,CHI,2017,https://openalex.org/A5038063824,Petr Slovák,first,2007.0,134.0,2303.0,26.0,54.0,10.0,Senior
https://openalex.org/W2610874523,Reflective Practicum: A Framework of Sensitising Concepts to Design for Transformative Reflection,CHI,2017,https://openalex.org/A5045556508,Christopher Frauenberger,middle,2003.0,130.0,4339.0,33.0,72.0,14.0,Senior
https://openalex.org/W2610874523,Reflective Practicum: A Framework of Sensitising Concepts to Design for Transformative Reflection,CHI,2017,https://openalex.org/A5075913164,Geraldine Fitzpatrick,last,1979.0,194.0,5369.0,37.0,86.0,38.0,Senior
https://openalex.org/W2610929834,Fingertip Tactile Devices for Virtual Object Manipulation and Exploration,CHI,2017,https://openalex.org/A5021250785,S. Schorr,first,1944.0,84.0,2102.0,22.0,29.0,73.0,Senior
https://openalex.org/W2610929834,Fingertip Tactile Devices for Virtual Object Manipulation and Exploration,CHI,2017,https://openalex.org/A5067958710,Allison M. Okamura,last,1987.0,514.0,21590.0,73.0,293.0,30.0,Senior
https://openalex.org/W2558581619,What Can Be Predicted from Six Seconds of Driver Glances?,CHI,2017,https://openalex.org/A5109009001,Lex Fridman,first,1971.0,103.0,3260.0,20.0,34.0,46.0,Senior
https://openalex.org/W2558581619,What Can Be Predicted from Six Seconds of Driver Glances?,CHI,2017,https://openalex.org/A5044904792,Heishiro Toyoda,middle,2015.0,25.0,253.0,9.0,8.0,2.0,Junior
https://openalex.org/W2558581619,What Can Be Predicted from Six Seconds of Driver Glances?,CHI,2017,https://openalex.org/A5019849691,Sean Seaman,middle,2004.0,39.0,901.0,14.0,22.0,13.0,Senior
https://openalex.org/W2558581619,What Can Be Predicted from Six Seconds of Driver Glances?,CHI,2017,https://openalex.org/A5021645337,Bobbie Seppelt,middle,2005.0,53.0,2004.0,20.0,32.0,12.0,Senior
https://openalex.org/W2558581619,What Can Be Predicted from Six Seconds of Driver Glances?,CHI,2017,https://openalex.org/A5025657447,Linda Angell,middle,1982.0,68.0,1171.0,16.0,21.0,35.0,Senior
https://openalex.org/W2558581619,What Can Be Predicted from Six Seconds of Driver Glances?,CHI,2017,https://openalex.org/A5035297680,Joonbum Lee,middle,2011.0,97.0,1149.0,17.0,36.0,6.0,Senior
https://openalex.org/W2558581619,What Can Be Predicted from Six Seconds of Driver Glances?,CHI,2017,https://openalex.org/A5054532975,Bruce Mehler,middle,1978.0,211.0,5546.0,40.0,99.0,39.0,Senior
https://openalex.org/W2558581619,What Can Be Predicted from Six Seconds of Driver Glances?,CHI,2017,https://openalex.org/A5033143153,Bryan Reimer,last,1980.0,296.0,8000.0,47.0,142.0,37.0,Senior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5071246801,Blase Ur,first,2009.0,101.0,5208.0,36.0,62.0,8.0,Senior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5064927835,Felicia Alfieri,middle,2017.0,2.0,131.0,2.0,1.0,0.0,Junior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5030447377,Maung Aung,middle,1968.0,43.0,1236.0,16.0,24.0,49.0,Senior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5002939847,Lujo Bauer,middle,2002.0,193.0,9705.0,52.0,106.0,15.0,Senior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5078075278,Nicolas Christin,middle,2000.0,239.0,9218.0,51.0,114.0,17.0,Senior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5038493007,Jessica Colnago,middle,2011.0,13.0,490.0,7.0,7.0,6.0,Senior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5072760035,Lorrie Faith Cranor,middle,1994.0,462.0,30560.0,96.0,259.0,23.0,Senior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5091035257,Henry Dixon,middle,2003.0,3.0,342.0,2.0,2.0,14.0,Senior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5019112654,Pardis Emami Naeini,middle,2015.0,6.0,401.0,6.0,6.0,2.0,Junior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5086438983,Hana Habib,middle,2016.0,32.0,1219.0,18.0,19.0,1.0,Junior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5006975097,Noah M. Johnson,middle,1974.0,37.0,1342.0,17.0,19.0,43.0,Senior
https://openalex.org/W2610414453,Design and Evaluation of a Data-Driven Password Meter,CHI,2017,https://openalex.org/A5013765339,William Melicher,last,2013.0,23.0,1039.0,15.0,16.0,4.0,Junior
https://openalex.org/W2610850748,You Want Me to Work with Who?: Stakeholder Perceptions of Automated Team Formation in Project-based Courses,CHI,2017,https://openalex.org/A5076364930,Farnaz Jahanbakhsh,first,2017.0,29.0,407.0,9.0,9.0,0.0,Junior
https://openalex.org/W2610850748,You Want Me to Work with Who?: Stakeholder Perceptions of Automated Team Formation in Project-based Courses,CHI,2017,https://openalex.org/A5104045637,Wai‐Tat Fu,middle,2000.0,159.0,3075.0,30.0,63.0,17.0,Senior
https://openalex.org/W2610850748,You Want Me to Work with Who?: Stakeholder Perceptions of Automated Team Formation in Project-based Courses,CHI,2017,https://openalex.org/A5075056899,Karrie Karahalios,middle,1998.0,237.0,9369.0,44.0,103.0,19.0,Senior
https://openalex.org/W2610850748,You Want Me to Work with Who?: Stakeholder Perceptions of Automated Team Formation in Project-based Courses,CHI,2017,https://openalex.org/A5081289583,Darko Marinov,middle,1999.0,216.0,11093.0,55.0,132.0,18.0,Senior
https://openalex.org/W2610850748,You Want Me to Work with Who?: Stakeholder Perceptions of Automated Team Formation in Project-based Courses,CHI,2017,https://openalex.org/A5034329641,Brian P. Bailey,last,1965.0,272.0,7892.0,44.0,103.0,52.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5020061120,Sven M. J. Rogge,first,2003.0,91.0,5059.0,30.0,46.0,14.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5072417908,Anastasiya Bavykina,middle,2015.0,52.0,8089.0,28.0,35.0,2.0,Junior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5032923261,Julianna Hajek,middle,1954.0,30.0,2766.0,17.0,17.0,63.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5014540719,Hermenegildo Garcı́a,middle,1974.0,1290.0,80535.0,132.0,793.0,43.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5007316254,Alma I. Olivos Suarez,middle,2007.0,30.0,3996.0,18.0,19.0,10.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5032916202,Antonio Sepúlveda‐Escribano,middle,1988.0,232.0,11374.0,56.0,164.0,29.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5064791245,Alexandré Vimont,middle,1999.0,178.0,17624.0,61.0,94.0,18.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5023686070,Guillaume Clet,middle,1996.0,115.0,6152.0,35.0,53.0,21.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5048700993,Philippe Bazin,middle,1967.0,236.0,7684.0,38.0,94.0,50.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5088345709,Freek Kapteijn,middle,1977.0,842.0,64891.0,122.0,569.0,40.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5005985227,Marco Daturi,middle,1994.0,375.0,22933.0,72.0,203.0,23.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5073671016,Enrique V. Ramos–Fernández,middle,2007.0,152.0,6919.0,38.0,82.0,10.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5023798219,Francesc X. Llabrés i Xamena,middle,1999.0,93.0,15785.0,43.0,63.0,18.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5071451863,Véronique Van Speybroeck,middle,2000.0,833.0,32231.0,93.0,387.0,17.0,Senior
https://openalex.org/W2603410158,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,CHI,2017,https://openalex.org/A5058113997,Jorge Gascón,last,2003.0,646.0,51328.0,114.0,378.0,14.0,Senior
https://openalex.org/W2767692092,Hike: A Hybrid Human-Machine Method for Entity Alignment in Large-Scale Knowledge Bases,CIKM,2017,https://openalex.org/A5100735881,Yan Zhuang,first,1997.0,190.0,3952.0,27.0,51.0,20.0,Senior
https://openalex.org/W2767692092,Hike: A Hybrid Human-Machine Method for Entity Alignment in Large-Scale Knowledge Bases,CIKM,2017,https://openalex.org/A5100451576,Guoliang Li,middle,1996.0,512.0,16280.0,69.0,270.0,21.0,Senior
https://openalex.org/W2767692092,Hike: A Hybrid Human-Machine Method for Entity Alignment in Large-Scale Knowledge Bases,CIKM,2017,https://openalex.org/A5049519805,Zhuojian Zhong,middle,2016.0,2.0,58.0,2.0,1.0,1.0,Junior
https://openalex.org/W2767692092,Hike: A Hybrid Human-Machine Method for Entity Alignment in Large-Scale Knowledge Bases,CIKM,2017,https://openalex.org/A5100951661,Jianhua Feng,last,2000.0,192.0,7176.0,43.0,93.0,17.0,Senior
https://openalex.org/W2963446712,Densely Connected Convolutional Networks,CVPR,2017,https://openalex.org/A5013240918,Gao Huang,first,2001.0,430.0,69819.0,62.0,188.0,16.0,Senior
https://openalex.org/W2963446712,Densely Connected Convolutional Networks,CVPR,2017,https://openalex.org/A5100452089,Zhuang Liu,middle,2006.0,71.0,60283.0,24.0,32.0,11.0,Senior
https://openalex.org/W2963446712,Densely Connected Convolutional Networks,CVPR,2017,https://openalex.org/A5109065097,Laurens van der Maaten,middle,2005.0,134.0,98115.0,46.0,80.0,12.0,Senior
https://openalex.org/W2963446712,Densely Connected Convolutional Networks,CVPR,2017,https://openalex.org/A5006380227,Kilian Q. Weinberger,last,1994.0,271.0,85947.0,76.0,155.0,23.0,Senior
https://openalex.org/W2567101557,Learning from Simulated and Unsupervised Images through Adversarial Training,CVPR,2017,https://openalex.org/A5101415694,Ashish Shrivastava,first,2017.0,5.0,242.0,4.0,2.0,0.0,Junior
https://openalex.org/W2567101557,Learning from Simulated and Unsupervised Images through Adversarial Training,CVPR,2017,https://openalex.org/A5101265241,Tomas Pfister,middle,2010.0,184.0,10099.0,38.0,79.0,7.0,Senior
https://openalex.org/W2567101557,Learning from Simulated and Unsupervised Images through Adversarial Training,CVPR,2017,https://openalex.org/A5028613002,Oncel Tuzel,middle,2003.0,147.0,14400.0,43.0,71.0,14.0,Senior
https://openalex.org/W2567101557,Learning from Simulated and Unsupervised Images through Adversarial Training,CVPR,2017,https://openalex.org/A5043808400,Josh Susskind,middle,2004.0,63.0,1583.0,14.0,15.0,13.0,Senior
https://openalex.org/W2567101557,Learning from Simulated and Unsupervised Images through Adversarial Training,CVPR,2017,https://openalex.org/A5027119635,Wen-Da Wang,middle,1988.0,270.0,3460.0,34.0,86.0,29.0,Senior
https://openalex.org/W2567101557,Learning from Simulated and Unsupervised Images through Adversarial Training,CVPR,2017,https://openalex.org/A5033975914,Russ Webb,last,1969.0,27.0,534.0,5.0,3.0,48.0,Senior
https://openalex.org/W2605041732,A dichotomy theorem for nonuniform CSPs,FOCS,2017,https://openalex.org/A5103266587,Andreǐ A. Bulatov,first,1993.0,68.0,1347.0,16.0,20.0,24.0,Senior
https://openalex.org/W2606192553,The Proof of CSP Dichotomy Conjecture,FOCS,2017,https://openalex.org/A5060991122,Dmitriy Zhuk,first,2010.0,60.0,183.0,7.0,4.0,7.0,Senior
https://openalex.org/W2741400146,"The Power of ""Why"" and ""Why Not"": Enriching Scenario Exploration with Provenance",FSE,2017,https://openalex.org/A5079753562,Tim Nelson,first,1978.0,43.0,446.0,12.0,13.0,39.0,Senior
https://openalex.org/W2741400146,"The Power of ""Why"" and ""Why Not"": Enriching Scenario Exploration with Provenance",FSE,2017,https://openalex.org/A5033363730,Natasha Danas,middle,2017.0,7.0,61.0,2.0,2.0,0.0,Junior
https://openalex.org/W2741400146,"The Power of ""Why"" and ""Why Not"": Enriching Scenario Exploration with Provenance",FSE,2017,https://openalex.org/A5113712973,Daniel J. Dougherty,middle,1986.0,70.0,997.0,16.0,27.0,31.0,Senior
https://openalex.org/W2741400146,"The Power of ""Why"" and ""Why Not"": Enriching Scenario Exploration with Provenance",FSE,2017,https://openalex.org/A5024394821,Shriram Krishnamurthi,last,1994.0,349.0,8347.0,51.0,139.0,23.0,Senior
https://openalex.org/W2741643261,Understanding Misunderstandings in Source Code,FSE,2017,https://openalex.org/A5076388753,Dan Gopstein,first,2015.0,13.0,177.0,6.0,6.0,2.0,Junior
https://openalex.org/W2741643261,Understanding Misunderstandings in Source Code,FSE,2017,https://openalex.org/A5015586819,Jake Iannacone,middle,2017.0,1.0,56.0,1.0,1.0,0.0,Junior
https://openalex.org/W2741643261,Understanding Misunderstandings in Source Code,FSE,2017,https://openalex.org/A5103256885,Yan Yu,middle,1996.0,74.0,503.0,12.0,16.0,21.0,Senior
