openalex_paper_id,paper_title,conference,award_type,award_year,author_id,author_name,author_position,first_pub_year,total_works,total_cites,career_age,career_age_missing,is_junior
https://openalex.org/W1814023381,Measuring User Influence in Twitter: The Million Follower Fallacy,ICWSM,Test of Time,2020,https://openalex.org/A5043326652,Hamed Haddadi,middle,2005.0,274.0,9846.0,15.0,False,False
https://openalex.org/W1814023381,Measuring User Influence in Twitter: The Million Follower Fallacy,ICWSM,Test of Time,2020,https://openalex.org/A5085054435,Fabrí­cio Benevenuto,middle,2004.0,300.0,11743.0,16.0,False,False
https://openalex.org/W1814023381,Measuring User Influence in Twitter: The Million Follower Fallacy,ICWSM,Test of Time,2020,https://openalex.org/A5067688305,Krishna P. Gummadi,last,2000.0,299.0,28054.0,20.0,False,False
https://openalex.org/W91442942,Political Polarization on Twitter,ICWSM,Test of Time,2021,https://openalex.org/A5007374520,Michael Conover,first,1999.0,30.0,4570.0,22.0,False,False
https://openalex.org/W91442942,Political Polarization on Twitter,ICWSM,Test of Time,2021,https://openalex.org/A5073180325,A. Ratkiewicz,middle,2003.0,197.0,6066.0,18.0,False,False
https://openalex.org/W91442942,Political Polarization on Twitter,ICWSM,Test of Time,2021,https://openalex.org/A5020318194,Matthew Francisco,middle,2006.0,17.0,1834.0,15.0,False,False
https://openalex.org/W91442942,Political Polarization on Twitter,ICWSM,Test of Time,2021,https://openalex.org/A5039841997,Bruno Gonçalves,middle,2002.0,115.0,10662.0,19.0,False,False
https://openalex.org/W91442942,Political Polarization on Twitter,ICWSM,Test of Time,2021,https://openalex.org/A5011228873,Alessandro Flammini,middle,1996.0,250.0,20837.0,25.0,False,False
https://openalex.org/W91442942,Political Polarization on Twitter,ICWSM,Test of Time,2021,https://openalex.org/A5021346979,Filippo Menczer,last,1989.0,665.0,25982.0,32.0,False,False
https://openalex.org/W109801324,Wikipedian Self-Governance in Action: Motivating the Policy Lens,ICWSM,Test of Time,2018,https://openalex.org/A5064061802,Ivan Beschastnikh,first,2006.0,136.0,3574.0,12.0,False,False
https://openalex.org/W109801324,Wikipedian Self-Governance in Action: Motivating the Policy Lens,ICWSM,Test of Time,2018,https://openalex.org/A5067333724,Travis Kriplean,middle,2007.0,22.0,1110.0,11.0,False,False
https://openalex.org/W109801324,Wikipedian Self-Governance in Action: Motivating the Policy Lens,ICWSM,Test of Time,2018,https://openalex.org/A5011914372,David W. McDonald,last,1952.0,256.0,10487.0,66.0,False,False
https://openalex.org/W2140551588,Research Discovery through Linked Open Data,JCDL,Best Demonstration,2012,https://openalex.org/A5015341418,Paul Albert,first,1966.0,94.0,2788.0,46.0,False,False
https://openalex.org/W2140551588,Research Discovery through Linked Open Data,JCDL,Best Demonstration,2012,https://openalex.org/A5091019754,Kristi Holmes,middle,1978.0,172.0,1373.0,34.0,False,False
https://openalex.org/W2140551588,Research Discovery through Linked Open Data,JCDL,Best Demonstration,2012,https://openalex.org/A5068784452,Katy Börner,middle,1971.0,357.0,13655.0,41.0,False,False
https://openalex.org/W2140551588,Research Discovery through Linked Open Data,JCDL,Best Demonstration,2012,,MIke Conlon,last,,,,,True,False
https://openalex.org/W2163407926,Realistic books: A bizarre homage to an obsolete medium?,JCDL,Best International Paper,2004,https://openalex.org/A5087855501,Yi-Chun Chu,first,1996.0,28.0,342.0,8.0,False,False
https://openalex.org/W2163407926,Realistic books: A bizarre homage to an obsolete medium?,JCDL,Best International Paper,2004,https://openalex.org/A5017432361,David Bainbridge,middle,1986.0,319.0,3113.0,18.0,False,False
https://openalex.org/W2163407926,Realistic books: A bizarre homage to an obsolete medium?,JCDL,Best International Paper,2004,https://openalex.org/A5101746140,Matt Jones,middle,1996.0,370.0,6344.0,8.0,False,False
https://openalex.org/W2163407926,Realistic books: A bizarre homage to an obsolete medium?,JCDL,Best International Paper,2004,https://openalex.org/A5045934263,Ian H. Witten,last,1970.0,559.0,89381.0,34.0,False,False
https://openalex.org/W2116347995,Digital libraries' support for the user's 'information journey'.,JCDL,Best International Paper,2005,https://openalex.org/A5013252353,Anne Adams,first,1971.0,245.0,5902.0,34.0,False,False
https://openalex.org/W2116347995,Digital libraries' support for the user's 'information journey'.,JCDL,Best International Paper,2005,https://openalex.org/A5026873916,Ann Blandford,last,1973.0,595.0,14576.0,32.0,False,False
https://openalex.org/W2136434544,Toolkits for Visualizing Co-Authorship Graphs,JCDL,Best Poster,2004,https://openalex.org/A5100409053,Xiaoming Liu,first,1989.0,580.0,7014.0,15.0,False,False
https://openalex.org/W2136434544,Toolkits for Visualizing Co-Authorship Graphs,JCDL,Best Poster,2004,https://openalex.org/A5082461253,Johan Bollen,middle,1994.0,167.0,13631.0,10.0,False,False
https://openalex.org/W2136434544,Toolkits for Visualizing Co-Authorship Graphs,JCDL,Best Poster,2004,https://openalex.org/A5081811192,Michael L. Nelson,middle,1969.0,479.0,4817.0,35.0,False,False
https://openalex.org/W2136434544,Toolkits for Visualizing Co-Authorship Graphs,JCDL,Best Poster,2004,https://openalex.org/A5079585875,Herbert Van de Sompel,middle,1981.0,261.0,6866.0,23.0,False,False
https://openalex.org/W2136434544,Toolkits for Visualizing Co-Authorship Graphs,JCDL,Best Poster,2004,https://openalex.org/A5046438281,Jeremy A. T. Hussell,middle,2004.0,6.0,62.0,0.0,False,True
https://openalex.org/W2136434544,Toolkits for Visualizing Co-Authorship Graphs,JCDL,Best Poster,2004,https://openalex.org/A5053599900,Rick Luce,middle,2002.0,14.0,357.0,2.0,False,True
https://openalex.org/W2136434544,Toolkits for Visualizing Co-Authorship Graphs,JCDL,Best Poster,2004,https://openalex.org/A5044732015,Linn Marks,last,1984.0,7.0,147.0,20.0,False,False
https://openalex.org/W2030788302,Music-to-knowledge (M2K): a prototyping and evaluation environment for music digital library research,JCDL,Best Poster,2005,https://openalex.org/A5016957740,J. Stephen Downie,first,1900.0,242.0,4546.0,105.0,False,False
https://openalex.org/W2030788302,Music-to-knowledge (M2K): a prototyping and evaluation environment for music digital library research,JCDL,Best Poster,2005,https://openalex.org/A5085807202,Andreas F. Ehmann,middle,2002.0,43.0,1248.0,3.0,False,True
https://openalex.org/W2030788302,Music-to-knowledge (M2K): a prototyping and evaluation environment for music digital library research,JCDL,Best Poster,2005,https://openalex.org/A5052775912,Xiao Hu,last,1900.0,290.0,3922.0,105.0,False,False
https://openalex.org/W2038371289,An analysis of the bid behavior of the 2005 JCDL program committee,JCDL,Best Poster,2006,https://openalex.org/A5035094264,Marko A. Rodriguez,first,1979.0,76.0,1493.0,27.0,False,False
https://openalex.org/W2038371289,An analysis of the bid behavior of the 2005 JCDL program committee,JCDL,Best Poster,2006,https://openalex.org/A5082461253,Johan Bollen,middle,1994.0,167.0,13631.0,12.0,False,False
https://openalex.org/W2038371289,An analysis of the bid behavior of the 2005 JCDL program committee,JCDL,Best Poster,2006,https://openalex.org/A5079585875,Herbert Van de Sompel,last,1981.0,261.0,6866.0,25.0,False,False
https://openalex.org/W2020164767,Using University Collections in Digital Library Education,JCDL,Best Poster,2009,https://openalex.org/A5023452214,Quinn Stewart,first,2002.0,4.0,77.0,7.0,False,False
https://openalex.org/W2020164767,Using University Collections in Digital Library Education,JCDL,Best Poster,2009,https://openalex.org/A5003318627,David Todd,last,2005.0,2.0,2.0,4.0,False,True
https://openalex.org/W2005929045,How Children Find Books for Leisure Reading: Implications for the Digital Library,JCDL,Best Poster,2011,https://openalex.org/A5006508438,Sally Jo Cunningham,first,1979.0,243.0,3755.0,32.0,False,False
https://openalex.org/W2036682342,Global web archive integration with memento,JCDL,Best Poster,2012,https://openalex.org/A5067483608,Robert Sanderson,first,1674.0,120.0,1744.0,338.0,False,False
https://openalex.org/W1968893300,Recovering missing citations in a scholarly network: a 2-step citation analysis to estimate publication importance,JCDL,Best Poster,2013,https://openalex.org/A5007558173,Zhuoren Jiang,first,2010.0,113.0,989.0,3.0,False,True
https://openalex.org/W1968893300,Recovering missing citations in a scholarly network: a 2-step citation analysis to estimate publication importance,JCDL,Best Poster,2013,https://openalex.org/A5101985030,Xiaozhong Liu,last,1992.0,275.0,3909.0,21.0,False,False
https://openalex.org/W2081220366,Reconstruction of the US First Website,JCDL,Best Poster,2015,https://openalex.org/A5060998157,Ahmed AlSum,first,2009.0,22.0,227.0,6.0,False,False
https://openalex.org/W2075949588,Mobile Mink: Merging Mobile and Desktop Archived Webs,JCDL,Best Poster,2015,https://openalex.org/A5064810297,Wesley Jordan,first,2015.0,1.0,2.0,0.0,False,True
https://openalex.org/W2075949588,Mobile Mink: Merging Mobile and Desktop Archived Webs,JCDL,Best Poster,2015,https://openalex.org/A5020610681,Mat Kelly,middle,2012.0,64.0,288.0,3.0,False,True
https://openalex.org/W2075949588,Mobile Mink: Merging Mobile and Desktop Archived Webs,JCDL,Best Poster,2015,https://openalex.org/A5055482463,Justin F. Brunelle,middle,1981.0,44.0,193.0,34.0,False,False
https://openalex.org/W2075949588,Mobile Mink: Merging Mobile and Desktop Archived Webs,JCDL,Best Poster,2015,https://openalex.org/A5037624970,Laura Vobrak,middle,2015.0,1.0,2.0,0.0,False,True
https://openalex.org/W2075949588,Mobile Mink: Merging Mobile and Desktop Archived Webs,JCDL,Best Poster,2015,https://openalex.org/A5085719625,Michele C. Weigle,middle,2000.0,227.0,3374.0,15.0,False,False
https://openalex.org/W2075949588,Mobile Mink: Merging Mobile and Desktop Archived Webs,JCDL,Best Poster,2015,https://openalex.org/A5081811192,Michael L. Nelson,last,1969.0,479.0,4817.0,46.0,False,False
https://openalex.org/W4299556109,Semantometrics: Towards fulltext-based research evaluation,JCDL,Best Poster,2016,https://openalex.org/A5022174119,Drahomíra Herrmannová,first,2011.0,60.0,538.0,5.0,False,False
https://openalex.org/W4299556109,Semantometrics: Towards fulltext-based research evaluation,JCDL,Best Poster,2016,https://openalex.org/A5056018651,Petr Knoth,last,2008.0,159.0,1228.0,8.0,False,False
https://openalex.org/W3101259213,Impact of URI Canonicalization on Memento Count,JCDL,Best Poster,2017,https://openalex.org/A5020610681,Mat Kelly,first,2012.0,64.0,288.0,5.0,False,False
https://openalex.org/W3101259213,Impact of URI Canonicalization on Memento Count,JCDL,Best Poster,2017,https://openalex.org/A5009372635,Lulwah M. Alkwai,middle,2014.0,40.0,508.0,3.0,False,True
https://openalex.org/W3101259213,Impact of URI Canonicalization on Memento Count,JCDL,Best Poster,2017,https://openalex.org/A5087503706,Sawood Alam,middle,2013.0,55.0,209.0,4.0,False,True
https://openalex.org/W3101259213,Impact of URI Canonicalization on Memento Count,JCDL,Best Poster,2017,https://openalex.org/A5110484937,Herbert Van de Sompel,middle,2004.0,3.0,14.0,13.0,False,False
https://openalex.org/W3101259213,Impact of URI Canonicalization on Memento Count,JCDL,Best Poster,2017,https://openalex.org/A5081811192,Michael L. Nelson,middle,1969.0,479.0,4817.0,48.0,False,False
https://openalex.org/W3101259213,Impact of URI Canonicalization on Memento Count,JCDL,Best Poster,2017,https://openalex.org/A5085719625,Michele C. Weigle,last,2000.0,227.0,3374.0,17.0,False,False
https://openalex.org/W2806426301,"ArchiveNow: Simplified, Extensible, Multi-Archive Preservation",JCDL,Best Poster,2018,https://openalex.org/A5042654957,Mohamed Aturban,first,2013.0,14.0,24.0,5.0,False,False
https://openalex.org/W2806426301,"ArchiveNow: Simplified, Extensible, Multi-Archive Preservation",JCDL,Best Poster,2018,https://openalex.org/A5020610681,Mat Kelly,middle,2012.0,64.0,288.0,6.0,False,False
https://openalex.org/W2806426301,"ArchiveNow: Simplified, Extensible, Multi-Archive Preservation",JCDL,Best Poster,2018,https://openalex.org/A5087503706,Sawood Alam,middle,2013.0,55.0,209.0,5.0,False,False
https://openalex.org/W2806426301,"ArchiveNow: Simplified, Extensible, Multi-Archive Preservation",JCDL,Best Poster,2018,https://openalex.org/A5063082450,John A. Berlin,middle,2017.0,5.0,14.0,1.0,False,True
https://openalex.org/W2806426301,"ArchiveNow: Simplified, Extensible, Multi-Archive Preservation",JCDL,Best Poster,2018,https://openalex.org/A5081811192,Michael L. Nelson,middle,1969.0,479.0,4817.0,49.0,False,False
https://openalex.org/W2806426301,"ArchiveNow: Simplified, Extensible, Multi-Archive Preservation",JCDL,Best Poster,2018,https://openalex.org/A5085719625,Michele C. Weigle,last,2000.0,227.0,3374.0,18.0,False,False
https://openalex.org/W2969007438,A Dataset for Content Error Detection in Web Archives,JCDL,Best Poster,2019,https://openalex.org/A5037380544,Johannes Kiesel,first,2012.0,190.0,1834.0,7.0,False,False
https://openalex.org/W2969007438,A Dataset for Content Error Detection in Web Archives,JCDL,Best Poster,2019,https://openalex.org/A5022807959,Fabienne Hubricht,middle,2019.0,5.0,2.0,0.0,False,True
https://openalex.org/W2969007438,A Dataset for Content Error Detection in Web Archives,JCDL,Best Poster,2019,https://openalex.org/A5027915931,Benno Stein,middle,1920.0,752.0,11825.0,99.0,False,False
https://openalex.org/W2969007438,A Dataset for Content Error Detection in Web Archives,JCDL,Best Poster,2019,https://openalex.org/A5083712311,Martin Potthast,last,2006.0,564.0,8464.0,13.0,False,False
https://openalex.org/W3046805368,Analyzing the Effect of Reading Patterns using Eye Tracking Measures,JCDL,Best Poster,2020,https://openalex.org/A5081980322,Gavindya Jayawardena,first,2018.0,33.0,447.0,2.0,False,True
https://openalex.org/W3046805368,Analyzing the Effect of Reading Patterns using Eye Tracking Measures,JCDL,Best Poster,2020,https://openalex.org/A5048398447,Sampath Jayarathna,middle,2010.0,117.0,1758.0,10.0,False,False
https://openalex.org/W3046805368,Analyzing the Effect of Reading Patterns using Eye Tracking Measures,JCDL,Best Poster,2020,https://openalex.org/A5075242841,Jian Wu,last,2006.0,229.0,4998.0,14.0,False,False
https://openalex.org/W4200139424,Analyzing Unconstrained Reading Patterns of Digital Documents Using Eye Tracking,JCDL,Best Poster,2021,https://openalex.org/A5051538923,Bhanuka Mahanama,first,2018.0,17.0,348.0,3.0,False,True
https://openalex.org/W4200139424,Analyzing Unconstrained Reading Patterns of Digital Documents Using Eye Tracking,JCDL,Best Poster,2021,https://openalex.org/A5081980322,Gavindya Jayawardena,middle,2018.0,33.0,447.0,3.0,False,True
https://openalex.org/W4200139424,Analyzing Unconstrained Reading Patterns of Digital Documents Using Eye Tracking,JCDL,Best Poster,2021,https://openalex.org/A5048398447,Sampath Jayarathna,last,2010.0,117.0,1758.0,11.0,False,False
https://openalex.org/W4387316164,The Memento Tracer Toolset for Human-Guided Focused Crawling of Dynamic Web,JCDL,Best Poster,2023,https://openalex.org/A5027991610,Lyudmila Balakireva,first,1992.0,55.0,767.0,31.0,False,False
https://openalex.org/W4387316164,The Memento Tracer Toolset for Human-Guided Focused Crawling of Dynamic Web,JCDL,Best Poster,2023,https://openalex.org/A5052232148,Emily Escamilla,middle,2022.0,10.0,30.0,1.0,False,True
https://openalex.org/W4387316164,The Memento Tracer Toolset for Human-Guided Focused Crawling of Dynamic Web,JCDL,Best Poster,2023,https://openalex.org/A5022064080,Talya Cooper,middle,2022.0,7.0,20.0,1.0,False,True
https://openalex.org/W4387316164,The Memento Tracer Toolset for Human-Guided Focused Crawling of Dynamic Web,JCDL,Best Poster,2023,https://openalex.org/A5081811192,Michael L. Nelson,middle,1969.0,479.0,4817.0,54.0,False,False
https://openalex.org/W4387316164,The Memento Tracer Toolset for Human-Guided Focused Crawling of Dynamic Web,JCDL,Best Poster,2023,https://openalex.org/A5085719625,Michele C. Weigle,last,2000.0,227.0,3374.0,23.0,False,False
https://openalex.org/W7127135783,Extending the Usability of Digital Music Libraries with Analytical Interfaces: Case Study – traditional music collections,JCDL,Best Poster,2025,https://openalex.org/A5092482316,Anna Maria Matuszewska,first,2023.0,4.0,4.0,2.0,False,True
https://openalex.org/W7127127486,MAT-VB: MAthematical Text-Vision Benchmark,JCDL,Best Resource Paper,2025,https://openalex.org/A5078641935,Behrooz Mansouri,first,2017.0,53.0,343.0,8.0,False,False
https://openalex.org/W7127127486,MAT-VB: MAthematical Text-Vision Benchmark,JCDL,Best Resource Paper,2025,https://openalex.org/A5124857932,Aidan Bell,middle,2025.0,1.0,0.0,0.0,False,True
https://openalex.org/W7127127486,MAT-VB: MAthematical Text-Vision Benchmark,JCDL,Best Resource Paper,2025,https://openalex.org/A5118595727,Nicholas Largey,middle,2025.0,3.0,1.0,0.0,False,True
https://openalex.org/W7127127486,MAT-VB: MAthematical Text-Vision Benchmark,JCDL,Best Resource Paper,2025,https://openalex.org/A5124811656,Abigail Pitcairn,last,2025.0,4.0,0.0,0.0,False,True
https://openalex.org/W4387316212,MetaEnhance: Metadata Quality Improvement for Electronic Theses and Dissertations of University Libraries.,JCDL,Best Short Paper,2023,https://openalex.org/A5072339879,Muntabir Hasan Choudhury,first,2020.0,13.0,60.0,3.0,False,True
https://openalex.org/W4387316212,MetaEnhance: Metadata Quality Improvement for Electronic Theses and Dissertations of University Libraries.,JCDL,Best Short Paper,2023,https://openalex.org/A5054690853,Lamia Salsabil,middle,2022.0,13.0,37.0,1.0,False,True
https://openalex.org/W4387316212,MetaEnhance: Metadata Quality Improvement for Electronic Theses and Dissertations of University Libraries.,JCDL,Best Short Paper,2023,https://openalex.org/A5082434124,Himarsha R. Jayanetti,middle,2021.0,21.0,57.0,2.0,False,True
https://openalex.org/W4387316212,MetaEnhance: Metadata Quality Improvement for Electronic Theses and Dissertations of University Libraries.,JCDL,Best Short Paper,2023,https://openalex.org/A5075242841,Jian Wu,middle,2006.0,229.0,4998.0,17.0,False,False
https://openalex.org/W4387316212,MetaEnhance: Metadata Quality Improvement for Electronic Theses and Dissertations of University Libraries.,JCDL,Best Short Paper,2023,https://openalex.org/A5062743697,William A. Ingram,middle,1926.0,70.0,405.0,97.0,False,False
https://openalex.org/W4387316212,MetaEnhance: Metadata Quality Improvement for Electronic Theses and Dissertations of University Libraries.,JCDL,Best Short Paper,2023,https://openalex.org/A5049148461,Edward A. Fox,last,1852.0,783.0,13121.0,171.0,False,False
https://openalex.org/W4408403362,An Overview of zbMATH Open Digital Library,JCDL,Best Short Paper,2024,https://openalex.org/A5011018709,Madhurima Deb,first,2018.0,10.0,27.0,6.0,False,False
https://openalex.org/W4408403362,An Overview of zbMATH Open Digital Library,JCDL,Best Short Paper,2024,https://openalex.org/A5041780174,Isabel Beckenbach,middle,2013.0,21.0,35.0,11.0,False,False
https://openalex.org/W4408403362,An Overview of zbMATH Open Digital Library,JCDL,Best Short Paper,2024,https://openalex.org/A5089059041,Matteo Petrera,middle,2004.0,63.0,481.0,20.0,False,False
https://openalex.org/W4408403362,An Overview of zbMATH Open Digital Library,JCDL,Best Short Paper,2024,https://openalex.org/A5028047086,Dariush Ehsani,middle,2001.0,49.0,106.0,23.0,False,False
https://openalex.org/W4408403362,An Overview of zbMATH Open Digital Library,JCDL,Best Short Paper,2024,https://openalex.org/A5035791867,Marcel Fuhrmann,middle,2019.0,11.0,31.0,5.0,False,False
https://openalex.org/W4408403362,An Overview of zbMATH Open Digital Library,JCDL,Best Short Paper,2024,https://openalex.org/A5116609104,Yun Hao,middle,2024.0,1.0,0.0,0.0,False,True
https://openalex.org/W4408403362,An Overview of zbMATH Open Digital Library,JCDL,Best Short Paper,2024,https://openalex.org/A5015124068,Olaf Teschke,middle,2011.0,80.0,192.0,13.0,False,False
https://openalex.org/W4408403362,An Overview of zbMATH Open Digital Library,JCDL,Best Short Paper,2024,https://openalex.org/A5038664667,Moritz Schubotz,last,2011.0,180.0,1388.0,13.0,False,False
https://openalex.org/W7127203633,What Lies Beneath: A Call for Distribution-based Visual Question & Answer Datasets,JCDL,Best Short Paper,2025,https://openalex.org/A5087027123,Jill Naiman,first,2004.0,70.0,12287.0,21.0,False,False
https://openalex.org/W7127203633,What Lies Beneath: A Call for Distribution-based Visual Question & Answer Datasets,JCDL,Best Short Paper,2025,https://openalex.org/A5102017656,Daniel J. Evans,middle,2009.0,18.0,60.0,16.0,False,False
https://openalex.org/W7127203633,What Lies Beneath: A Call for Distribution-based Visual Question & Answer Datasets,JCDL,Best Short Paper,2025,https://openalex.org/A5124850581,JooYoung Seo,last,2026.0,2.0,0.0,-1.0,False,True
https://openalex.org/W2126447982,The effectiveness of automatically structured queries in digital libraries,JCDL,Best Student Paper,2004,https://openalex.org/A5046370637,Marcos André Gonçalves,first,1991.0,457.0,9845.0,13.0,False,False
https://openalex.org/W2126447982,The effectiveness of automatically structured queries in digital libraries,JCDL,Best Student Paper,2004,https://openalex.org/A5049148461,Edward A. Fox,middle,1852.0,783.0,13121.0,152.0,False,False
https://openalex.org/W2126447982,The effectiveness of automatically structured queries in digital libraries,JCDL,Best Student Paper,2004,https://openalex.org/A5068886061,Aaron Krowne,middle,2003.0,22.0,202.0,1.0,False,True
https://openalex.org/W2126447982,The effectiveness of automatically structured queries in digital libraries,JCDL,Best Student Paper,2004,https://openalex.org/A5011911239,Pável Calado,middle,2000.0,105.0,2071.0,4.0,False,True
https://openalex.org/W2126447982,The effectiveness of automatically structured queries in digital libraries,JCDL,Best Student Paper,2004,https://openalex.org/A5045978751,Alberto H. F. Laender,middle,1989.0,257.0,4433.0,15.0,False,False
https://openalex.org/W2126447982,The effectiveness of automatically structured queries in digital libraries,JCDL,Best Student Paper,2004,https://openalex.org/A5015763962,Altigran S. da Silva,middle,1999.0,87.0,2384.0,5.0,False,False
https://openalex.org/W2126447982,The effectiveness of automatically structured queries in digital libraries,JCDL,Best Student Paper,2004,https://openalex.org/A5108556969,Berthier Ribeiro‐Neto,last,1996.0,101.0,15138.0,8.0,False,False
https://openalex.org/W2143247334,Meaningful presentations of photo libraries: rationale and applications of bi-level radial quantum layouts,JCDL,Best Student Paper,2005,https://openalex.org/A5087603701,Jack Kustanowitz,first,2005.0,7.0,112.0,0.0,False,True
https://openalex.org/W2143247334,Meaningful presentations of photo libraries: rationale and applications of bi-level radial quantum layouts,JCDL,Best Student Paper,2005,https://openalex.org/A5052623072,Ben Shneiderman,last,1800.0,767.0,55111.0,205.0,False,False
https://openalex.org/W2162359876,EcoPod: a mobile tool for community based biodiversity collection building,JCDL,Best Student Paper,2006,https://openalex.org/A5100704661,Yuanyuan Yu,first,2006.0,157.0,2665.0,0.0,False,True
https://openalex.org/W2162359876,EcoPod: a mobile tool for community based biodiversity collection building,JCDL,Best Student Paper,2006,https://openalex.org/A5088160010,Jeannie A. Stamberger,middle,2006.0,8.0,616.0,0.0,False,True
https://openalex.org/W2162359876,EcoPod: a mobile tool for community based biodiversity collection building,JCDL,Best Student Paper,2006,https://openalex.org/A5085384537,Manoharan Aswath,middle,2006.0,4.0,22.0,0.0,False,True
https://openalex.org/W2162359876,EcoPod: a mobile tool for community based biodiversity collection building,JCDL,Best Student Paper,2006,https://openalex.org/A5071755113,Andreas Paepcke,last,1981.0,182.0,7781.0,25.0,False,False
https://openalex.org/W2111528528,Modeling personal and social network context for event annotation in images,JCDL,Best Student Paper,2007,https://openalex.org/A5013403952,Bageshree Shevade,first,2003.0,8.0,96.0,4.0,False,True
https://openalex.org/W2111528528,Modeling personal and social network context for event annotation in images,JCDL,Best Student Paper,2007,https://openalex.org/A5018532037,Hari Sundaram,middle,1997.0,271.0,5594.0,10.0,False,False
https://openalex.org/W2111528528,Modeling personal and social network context for event annotation in images,JCDL,Best Student Paper,2007,https://openalex.org/A5049449495,Lexing Xie,last,2001.0,249.0,7790.0,6.0,False,False
https://openalex.org/W1986155710,User-assisted ink-bleed correction for handwritten documents,JCDL,Best Student Paper,2008,https://openalex.org/A5001013401,Yizhong Huang,first,1983.0,492.0,20087.0,25.0,False,False
https://openalex.org/W1986155710,User-assisted ink-bleed correction for handwritten documents,JCDL,Best Student Paper,2008,https://openalex.org/A5075135613,Michael S. Brown,last,1975.0,194.0,13811.0,33.0,False,False
https://openalex.org/W1972016971,Improving optical character recognition through efficient multiple system alignment,JCDL,Best Student Paper,2009,https://openalex.org/A5077722320,William B. Lund,first,1981.0,17.0,193.0,28.0,False,False
https://openalex.org/W1972016971,Improving optical character recognition through efficient multiple system alignment,JCDL,Best Student Paper,2009,https://openalex.org/A5090791372,Eric K. Ringger,last,1995.0,77.0,1801.0,14.0,False,False
https://openalex.org/W2012665501,Improving mood classification in music digital libraries by combining lyrics and audio,JCDL,Best Student Paper,2010,https://openalex.org/A5052775912,Xiao Hu,first,1900.0,290.0,3922.0,110.0,False,False
https://openalex.org/W2012665501,Improving mood classification in music digital libraries by combining lyrics and audio,JCDL,Best Student Paper,2010,https://openalex.org/A5016957740,J. Stephen Downie,last,1900.0,242.0,4546.0,110.0,False,False
https://openalex.org/W1995663744,Archiving the web using page changes pattern: a case study,JCDL,Best Student Paper,2011,https://openalex.org/A5002391290,Myriam Ben Saâd,first,2008.0,26.0,105.0,3.0,False,True
https://openalex.org/W1995663744,Archiving the web using page changes pattern: a case study,JCDL,Best Student Paper,2011,https://openalex.org/A5049035512,Stéphane Gançarski,last,1994.0,87.0,472.0,17.0,False,False
https://openalex.org/W2033280468,Content-based layouts for exploratory metadata search in scientific research data,JCDL,Best Student Paper,2012,https://openalex.org/A5078086722,Jürgen Bernard,first,1978.0,177.0,2345.0,34.0,False,False
https://openalex.org/W2033280468,Content-based layouts for exploratory metadata search in scientific research data,JCDL,Best Student Paper,2012,https://openalex.org/A5063602485,Tobias Ruppert,middle,2009.0,34.0,367.0,3.0,False,True
https://openalex.org/W2033280468,Content-based layouts for exploratory metadata search in scientific research data,JCDL,Best Student Paper,2012,https://openalex.org/A5031867263,Maximilian Scherer,middle,2010.0,67.0,697.0,2.0,False,True
https://openalex.org/W2033280468,Content-based layouts for exploratory metadata search in scientific research data,JCDL,Best Student Paper,2012,https://openalex.org/A5032433963,Jörn Kohlhammer,middle,2002.0,185.0,4219.0,10.0,False,False
https://openalex.org/W2033280468,Content-based layouts for exploratory metadata search in scientific research data,JCDL,Best Student Paper,2012,https://openalex.org/A5016219620,Tobias Schreck,last,2004.0,365.0,7537.0,8.0,False,False
https://openalex.org/W2107473756,Automatic tag recommendation for metadata annotation using probabilistic topic modeling,JCDL,Best Student Paper,2013,https://openalex.org/A5023506216,Suppawong Tuarob,first,2011.0,97.0,1783.0,2.0,False,True
https://openalex.org/W2107473756,Automatic tag recommendation for metadata annotation using probabilistic topic modeling,JCDL,Best Student Paper,2013,https://openalex.org/A5044729983,Line Pouchard,middle,1985.0,133.0,1191.0,28.0,False,False
https://openalex.org/W2107473756,Automatic tag recommendation for metadata annotation using probabilistic topic modeling,JCDL,Best Student Paper,2013,https://openalex.org/A5001294898,C. Lee Giles,last,1972.0,730.0,38616.0,41.0,False,False
https://openalex.org/W4255449644,Quality Assessment of Collaborative Content With Minimal Information,JCDL,Best Student Paper,2014,https://openalex.org/A5074870464,Daniel H. Dalip,first,2009.0,52.0,528.0,5.0,False,False
https://openalex.org/W4255449644,Quality Assessment of Collaborative Content With Minimal Information,JCDL,Best Student Paper,2014,https://openalex.org/A5044615969,Harlley Lima,middle,2014.0,2.0,16.0,0.0,False,True
https://openalex.org/W4255449644,Quality Assessment of Collaborative Content With Minimal Information,JCDL,Best Student Paper,2014,https://openalex.org/A5046370637,Marcos André Gonçalves,middle,1991.0,457.0,9845.0,23.0,False,False
https://openalex.org/W4255449644,Quality Assessment of Collaborative Content With Minimal Information,JCDL,Best Student Paper,2014,https://openalex.org/A5015927757,Marco Cristo,middle,2003.0,83.0,1674.0,11.0,False,False
https://openalex.org/W4255449644,Quality Assessment of Collaborative Content With Minimal Information,JCDL,Best Student Paper,2014,https://openalex.org/A5011911239,Pável Calado,last,2000.0,105.0,2071.0,14.0,False,False
https://openalex.org/W4235941356,Not All Mementos Are Created Equal: Measuring The Impact Of Missing Resources,JCDL,Best Student Paper,2014,https://openalex.org/A5055482463,Justin F. Brunelle,first,1981.0,44.0,193.0,33.0,False,False
